|Content|Sentiment
369|@highoncrackyeol Oh ya bloqueé ese número fácil son marcas porque me dijeron algo de que debía una cuenta de más de 3k$ en el banco wtf|NONE
370|Buenos días amigos, detrás de una sonrisa hay una esperanza que avanza vamos con actitud y Fe|P
371|Brother en verdad me duele el cuerpo y no tengo la más mínima idea del porqué|N
372|Tendré que aprender a usar protector... Insolación Lo bueno es que me divertí mucho paseando en bici con mi segunda familia|P
373|@TatoGI los años no pasan en vano|NEU
374|He confundido 'concreto' por 'contrato' y 'espacial' por 'especial' en menos de una semana. ¿Qué mierda me pasa?|NONE
375|@cornejorugel31 ya me imagino su calor que debe estar haciendo allá, ya me imagino negra|NEU
376|Solo emociona la primera etapa|P
377|@joannabolona que paso? también?... vao a jugar FIFA15 en play 3.. con unas coronas!... hahaha! se vienen mejores días! saludos!|P
378|Estoy muy feliz por las chicas , todo lo que han crecido en la industria estoy muy feliz las amo con todo mi corazón #5HonAMAs|P
379|El día del hombre pasó desapercibido por las mujeres, si fuera al revés no nos perdonan|NONE
380|@AbrahamMateoESP Exacto! Todo lo que él hace lo hace con el corazón y desde el corazón|NONE
381|@atvmasnoticias Me parece que Zuckerberg visualiza a Kuczynski como un 'muñequito bailarín' en FB... para indicar cuando estemos felices.|NONE
382|Me gustaría pensar que me están haciendo un bluffing, de esos que yo haría. Pero algo me dice que no es así|NEU
383|@mariomejiah bueno, no será troll pero Arana dice que no está de acuerdo paradojas de este congreso estrafalario|N
384|Como lidiar con un @#&@%#&-@gerente ....aguanta niña sólo 6semanas +|NONE
385|Hasta luego, Arequipa See you soon (@ Aeropuerto Internacional Alférez Alfredo Rodríguez Ballón (AQP))|NONE
386|@MitsukiAuri Estoy en semana de examenes asi que somos dos|NONE
387|Me siento estafada con la hamburguesa pensé que era de pollo pero de pollo con pavo 🦃 #nomegusta|N
388|Después de 5 días! CREO que mi cronograma de viajes por trabajo ya está listo|NONE
389|Jamas dejare de pasar una navidad y mucho menos un año nuevo fuera de casa|NEU
390|Que tristes son los velorios y entierros, mi Papá está llorando peor que un bebito recien nacido|N
391|Me siento tan estúpido de haber abierto una herida ya cicatrizada a alguien que aún me sigue importando.... lo siento|N
392|@memepoliticope mientras q no le rompa la ñata o se la venda pateada...ta bien que se relaje mi tocayo gringo|NONE
393|@IsabelArtica vamos a juntos en concierto?|NONE
394|@luchinrc en todos nuestros centros comerciales|NONE
395|Éramos como el agua y el aceito en un momento pero al final llegamos a mezclarnos en un sentimiento mutuo...|P
396|@AndyCamus8 JAJAJAJAJAJA Hola amigo Andy que ha sido de tu vida ya no te dejas ver|NONE
397|@AlvaroQGonz pero es verdah pe!|NONE
398|Después de unos cuatro días de ermitaña, salir al sol no me hizo muy bien fiebre largate|N
399|Dateame: albañil bueno bonito y barato please. Pintor de fachada y carpintero. Se agradece!|NONE
400|Quiero una ropa de baño entera. Pueden no cobrar MIL soles por un poquito de tela con huequito?.Gracias|N
401|Trataré de ser positiva este último mes, para que no me vaya tan mal como todo el maldito año|NONE
402|La profesora se pregunta qué pasa con la segurdad jurídica, y yo solo sigo pensando en qué culpa tuvo Fatmagul|NONE
403|Esas personas que se aclaman los señores de la lectura -Libro favorito? -Cazadores de sombras #MeCortoUnHuevi|N
404| #LatinaTeMaltrata achachaaaaay, primero los   intocables   de los realities y ahora esto, se dan cuenta quiénes dirigen la Tv Basura? |N
405|De qué sirven los feriados si al final toca recuperar con horas extras|NEU
406|@jrojasnovoa eso mismo de hecho has logrado un montón porque valoras el esfuerzo y eso es más bien envidiable|P
407|Situación económica actual: Le debo 2 soles al Metro de Shell JAJAJAJAJA|NEU
408|   y recuerda que SIEMPRE mañana será otro día   palabras de alguien que siempre estará conmigo |NONE
409|@IvettlyOficial La felicidad también es algo seguro solo debemos buscarla en las pequeñas cosas de la vida.|NEU
410|Buena Galdos y eso q la conoces y te cae bien cuando se dara cuenta la flaca por su bien sin joda q va por mal camino|NEU
411|Ojalá la capital este tan caliente como dicen esos q se quejan del clima caluroso!!!!|N
412|Por un momento pensé que #APEC2016 era todos los años en Lima y ya estaba emocionado|NEU
413|Las chicas ya van a salir estoy muy nerviosa y feliz que todo salga bien ⭐|NONE
414|#Nunca mas pero q mujer para más insegura Saludos para lizbeth y julver|N
415|#AMAsTNT @BrunoMars abriendo los AMAS guao!!! , esperando a @ladygaga queen !!! Peru|P
416|@mijacabello97 feliz cumpleaños que sea el mejor cumpleaños de todos muchas bendiciones y muchos éxitos por siempre|NONE
417|@argirltecture_ jajajajajajaj la desesperación pues loca|NONE
418|@Jimmychinchay @canalN_ bien sra presidenta, se predica con el ejm, muy bien!!!!|P
419|una llegada a Trujillo diferente, meditando pensando y mas tarde a disfrutar la solteria|NONE
420|Cristalito me regalo una piedrita bonita y me la olvidé en hco|NONE
421|realmente hacía un gran trabajo pero dónde sea que esté espero que sepa que apreciamos mucho lo que hacía|P
422|la culpa la tiene el inutil del partner q m toco  x eso no se si llegare a tiempo a las 4|N
423|si mal no recuerdo creo este es el último capitulo dónde escucharemos a tanaka kazunari haciendo de ukai|NONE
424|@chepibolaa literal e de irme a la m* el asalto de hace un mes repercute en mi sueldo de esta quincena. odio todo csm.|N
425|Que se junte de nuevo #vozveis|NONE
426|@coco_cocain Pero sal... Yo lo hago cuando pasa algo así. Soy el lacra de la familia.|N
427|creo que hoy será la primera vez que un viernes llegaré temprano a la u, será porque es la última clase|NONE
428|@dnapa estoy tomándome un jarro REPLETO de eso|NEU
429|@dnapa I know. Y me comí un enrollado del tamaño de mi antebrazo|NONE
430|Tengo ganas de decir una frase políticamente incorrecta: Hoy es... viernes niiiguiii!!!! #blackfriday|NEU
431|Lo peor de mi cumple es que ese día empiezo mis clases de nuevo!!|N
432|@LimaAventureros q buen se oral !!!! Me encantaría sentir esa boquita recorrer mi pn erecto|P
433|@AlejVillalobos no imagines, hay varios live action desde hace más de 10 años|NONE
434|Lo más triste es que debo llegar a terninar un ensayo para mañana #prayforsergi|N
435|Amis @EzioOlivaFans, el Sáb. estaré en Chimbote x chamba y quiero saber si el chinito bello cantará en evento o privado, para ir|NONE
436|@IsAlessandra Ale! yo estoy con unos dolores horribles tipo regla jaja,es q paro de aquí para allá me es imposible, pero llevaré frutita.|NONE
437|@IvettlyOficial El descanso también es necesario.|NONE
438|Necesito que sea viernes para que paguen. Estoy en la miseria total|N
439|BUen día ... Hoy será un miércoles pintado de crema y rojo. Vamos por esos 3 puntos , a dejar todo en la cancha #YdaleU @Universitario|NONE
440|Y desde Suiza 🇨🇭Nadine desea que todos tengan un gran día Miércoles|NONE
441|@vanessasaba75 buen duo con Manolo B. En cuatro linda cancion. . como tantas de mar de copas q estan en el soundtrack de mi vida.|P
442|Tu conectado y yo ni te comento porque se que no te aparezco y no lo veras @AbrahamMateoMus|NONE
443|@peruvianJKlover Que linda y grande que está Holly|P
444|@KatiaPalmaM Ricardo Arjona es increíble Katii me alegras las noches gracias por tu buen humor tkm|P
445|Extraño tener WiFi en las noches y no solo tener fb y wa gratis porque no hablo con nadie|NEU
446|Estoy tan cansada que no veré ninguna serie cuando llegue a casa|NONE
447|Necesito unas salchipapas ahora mismo|NONE
448|@HuaweiMobilePe porque mi equipo G8 se calienta demasiado y la bateria se baja rápido|N
449|Dios santo alexis me ha tenido casi llorando y ahora viene a calmarme ochenta vidas después este chico|NEU
450|Lo imposible solo tarda un poco mas cada dia puede ser el comienzo de algo maravilloso, es el mañana que tanto t…|NONE
451|No necesito más, si estoy junto a mi familia. Eternamente agradecida con Ds|P
452|Cuando te enamoras de cada flaca que pasa. Chimbote era chevere pero no me quirro ir de trujillo.|NONE
453|@nandoperu feliz día!! Pásala bonito en familia. Un abrazo fraterno|NONE
454|Como cuando estás súper triste y pones un playlist de Camila y Ha Ash . Los de la agencia se van a deprimir|N
455|@Monilict justo hoy tengo la cena de fin de año del trabajo y vine en vestido|NONE
456|Nunca esperes nada bueno de Nadie , es mas bonito vivir así.|P
457|#KeikoLaMujerDelAño ... Gracias por poner las bases al partido mas bueno de todos los tiempos. Somos Naranjas|P
458|JUAS ahora dicen que la paja se la van a hacer con Tracer y su novia. Porque siempre se puede caer más bajo aún ¿no?|NONE
459|Mi culpa por comentarle en primer lugar|NEU
460|Rt por mi mama q me manda a comprar leche la muy desgraciada jajaj y estoy en él cuarto piso #VideoMTV2016 Abraham Mateo|N
461|@luisenrique3365 Jeje. El @TuiteroCrema se perfila para periodista deportivo, pero si la atina le tendré más respeto desde ya.|NONE
462|@MrcdsEatWorld Creí que era el Almost Blue de Chet Baker. Qué luzfloridecepción contigo|N
463|@boombitxhes @gabs_saucedo Bueno cada quien con sus sentimientosss, yo si y demasiadooo|NEU
464|@YurikitoKSP lo haz asustado al pobre|N
465|No entiendo, hasta hace unos días te hablaba lindo, fresh y de la naaada cambian, y tú no hiciste nada #Kheeeeeeeeeé #SacandoConclusiones|N
466|@TheCR_MAN ¿Se refieren a cierto ínclito lanudo, no? Digo para poner a enfriar las mías.|NONE
467|Tumbes me trae buenos recuerdos|P
468|@atenea2guerrera exacto ! cuando te esperanzas en algo o alguien y no resulta terminas decepcionada|NONE
469|@fiorellaaah @siriuscarlos yo solamente me rio con la página de memes hoteleros porque son muy on point|NONE
470|Perrita Pelusa, en Amazonas, perdió sus cachorros y adoptó (robó) dos gatitos recién nacidos para amamantarlos|NONE
471|Justo hoy tenia que amanecer enfermo|N
472|hola chicos perdon por no subir videos estube en fermo pero ahora no y a ya subi uno mirenlo|NONE
473|Oye si sobretodo eso de trabajar duro! 2017 se viene con grandes cosas! Porque siempre…|NONE
474|Que se te pierda el DNI justo a días de viajar, horrible, la verdad|N
475|Es cuestión de actitud, de perspectiva y circunstancias. Así que buena cara a los momentos malos|NONE
476|Tal parece que murió el embajador ruso en Turquía Violencia engendra violencia: Juan Pablo II|NONE
477|Mi jefe, siendo un inútil en momentos en los que se necesita una segunda opinión desde que ingresé a este lugar|N
478| Hola Jefecito @CarlosJRubiofm ya conectada quisiera escuchar   Simplemente tu   y   no podras   de Cristian Castro @Fansdelaradio |NONE
479|Me encanta estar de noche en la IC. Lo único malo es que no puedo salir cuando mis amigos salen|P
480|@verdesrosas receta médica? Full pepas y descanso|NONE
481|#ElRegaloQueNuncaLlegó fue el vaquero Wody y su caballo, los imprimi ise mi recortable pero no lo niego fui feliz con lo que me alcanzaba|P
482|@Pao_vales no tiene nada de malo ser coquetos|NEU
483|Que horrible sensación cuando se te atasca una pastilla en la garganta #Meduele.|N
484|→ ¡Ya lo sabes, sigue a @Sedapal en sus Redes Sociales! Excelente semana para todos|NONE
485|El tipo al que reemplazo se fue dejando todo el área lleno de problemas, encima llamo y apaga el celular|N
486|La final de @YoSoy_Peru esta esta muy interesante|P
487|Rodrigo es malo me deja sola una semana|N
488|@YoSoy_Peru la imitadora de Anita Santibañez canta igualito a la original viendo la Final|NONE
489|@Ricardo_Arjona saludos desde Perú gano tu imitador , me encanta tus canciones|P
490|Ya ni voy a hacer bromas weon porque si yo hubiese leído eso durante la salida de Zayn me hubiese empezado llorado y todo que triste|NEU
491|@JKsSpicyLatina Espero que la hayas pasado lindo|P
492|Que tu primo te llame tan tempranito para que lo ayudes que esta detenido en la comisaria no tiene precio #muerodesueño|N
493|Por que saben, con ella es la única persona que llegaba a la u y empezaba a hablar de 5h y yo 1D|NONE
494|Arreglan todo, y listo, no saben como Sr siente la gente detrás de la pantalla, Camila que paso ?? Yo les tenia fe|N
495|_ Hola _ _ ... _ La quiero. *Un abrazo a las rodillas*|NEU
496|@bluesofu noup tu corazón es de oro ese no hay y aparte es único nunca podrían crear uno igual 🤷‍️|P
497|Shey esta yendo al canal seguro para El gran show y no veré cuentan todos bitches.|NONE
498|Hoy tocan los Fabulosos Cadillacs, SUM 41, Papa Roach, Gondwana, Simple Plan y como 20 bandas masny no estoy ahi|NONE
499|Que me responda con un ''OK'', es signo patognomónico de que se molestó.|NONE
500|Lo unico Navideño que hay en mi casa son las luces del módem|NONE
501|@DiceDiego1 @LopRock Soy un esclavo de fines de semana|N
502|Nicole choteando idiotas desde tiempos inmemorables!|NONE
503|Bailaste hermoso @EmiliaDrago gracias por el apoyo a @FiorellaCayo1|P
504|@YurikitoKSP tengo una amiga que dibuja genial.... s necesitas te paso su nombre|NEU
505|@forceviciconte mica va a estar ne la 8g, porque sus palabras en ig me hace dudar, igual si sigue cbt peru y se queda alla mejor|N
506|Definitivamente la mejor decisión de este sábado ha sido quedarme en casa con mis abuelos, prepararles la cena y conversar de todo|P
507|@MoisesDelgadoG Gracias primito, le haré presente los saludos! Estás invitado si puedes vienes|P
508|Cuando tengo la luz prendida me da sueño , cuando la apago se me va el sueño|N
509|@DiceDiego1 @LopRock Ohhh ño ño ño ... Es el costo de trabajar estable. Pre quema? Jajajaja yara, me apunto para la quema más seguro|NEU
510|@latiachuchi pero yo las saludo porque las estimo asi me crean perro|NEU
511|Ya estuviera re descontrolado jajajajja|NEU
512|Todos sufriendo por el vivoxelron|N
513|Con esto de la marcha del orgullo heterosexual ya no sé si puedo comer conchitas en la cebichería|NONE
514|Una pizza. Una conversación amena. Amigos. Buena noche|P
515|@JulianZucchi esa palabra es de Yaco , asi le decia a Patricio y yo creo que el no es el mejor personalmente|N
516|@AlvaMendz tú no más, los otros dos años anteriores yo ya chambeaba saliendo de la u no más|NONE
517|@JacoboCisneros es Joda, tranquilo un chico tan simpático como tu no debería molestarse sonrie o envejeceras !|NEU
